__time,/desired_joint_accelerations/data[0],/desired_joint_accelerations/data[1],/desired_joint_accelerations/layout/data_offset,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1781199597.573760,,,,-0.061697005,-0.522458765,0.000000000,,,,,
1781199597.573774,,,,,,,1781199597.573667526,1.013447624,0.046738415,1.118755782,0.416473260
1781199597.573786,-0.060200706,-0.535332965,0.000000000,,,,,,,,
1781199597.574753,,,,-0.060200706,-0.535332965,0.000000000,,,,,
1781199597.574817,-0.060186039,-0.535229042,0.000000000,,,,,,,,
1781199597.574823,,,,,,,1781199597.574696302,1.013495887,0.046676168,1.119185842,0.415919726
1781199597.575863,-0.060172054,-0.535105569,0.000000000,,,,,,,,
1781199597.575879,,,,-0.060186039,-0.535229042,0.000000000,,,,,
1781199597.575881,,,,,,,1781199597.575770855,1.013546386,0.046610960,1.119635834,0.415339843
1781199597.576961,-0.060157347,-0.534975677,0.000000000,,,,,,,,
1781199597.576978,,,,-0.060172054,-0.535105569,0.000000000,,,,,
1781199597.576980,,,,,,,1781199597.576866150,1.013597308,0.046545131,1.120089583,0.414754428
1781199597.577983,,,,-0.061714100,-0.521431658,0.000000000,,,,,
1781199597.577998,,,,,,,1781199597.577888489,1.013645355,0.046481337,1.120517756,0.414215426
1781199597.578009,-0.060142438,-0.534844011,0.000000000,,,,,,,,
1781199597.579024,-0.060126692,-0.534733182,0.000000000,,,,,,,,
1781199597.579041,,,,-0.060157347,-0.534975677,0.000000000,,,,,
1781199597.579054,,,,,,,1781199597.578942299,1.013693663,0.046418732,1.120948249,0.413658678
1781199597.580096,-0.060112395,-0.534606927,0.000000000,,,,,,,,
1781199597.580112,,,,-0.060126692,-0.534733182,0.000000000,,,,,
1781199597.580115,,,,,,,1781199597.580004454,1.013742700,0.046355127,1.121385240,0.413093011
1781199597.581144,-0.060097826,-0.534478250,0.000000000,,,,,,,,
1781199597.581159,,,,-0.060126692,-0.534733182,0.000000000,,,,,
1781199597.581161,,,,,,,1781199597.581052303,1.013791884,0.046291242,1.121823547,0.412524857
1781199597.582120,,,,-0.061600623,-0.521394360,0.000000000,,,,,
1781199597.582135,,,,,,,1781199597.582028627,1.013836468,0.046231837,1.122220883,0.412022047
1781199597.582208,-0.060083126,-0.534348404,0.000000000,,,,,,,,
1781199597.583227,-0.060068305,-0.534242930,0.000000000,,,,,,,,
1781199597.583251,,,,-0.060097826,-0.534478250,0.000000000,,,,,
1781199597.583255,,,,,,,1781199597.583123684,1.013886239,0.046167048,1.122664448,0.411445845
1781199597.584278,-0.060053287,-0.534110293,0.000000000,,,,,,,,
1781199597.584292,,,,-0.060083126,-0.534348404,0.000000000,,,,,
1781199597.584294,,,,,,,1781199597.584181547,1.013935950,0.046102261,1.123107481,0.410869668
1781199597.585277,-0.060038212,-0.533977149,0.000000000,,,,,,,,
1781199597.585291,,,,-0.061571388,-0.520885874,0.000000000,,,,,
1781199597.585294,,,,,,,1781199597.585206509,1.013982901,0.046039471,1.123525945,0.410338467
1781199597.586320,,,,-0.060038212,-0.533977149,0.000000000,,,,,
1781199597.586336,,,,,,,1781199597.586229086,1.014030427,0.045977411,1.123949531,0.409786508
1781199597.586348,-0.060022372,-0.533864412,0.000000000,,,,,,,,
1781199597.587341,,,,-0.060038212,-0.533977149,0.000000000,,,,,
1781199597.587356,,,,,,,1781199597.587247133,1.014077083,0.045916405,1.124365367,0.409243930
1781199597.587434,-0.060007838,-0.533736039,0.000000000,,,,,,,,
1781199597.588398,,,,-0.060022372,-0.533864412,0.000000000,,,,,
1781199597.588411,,,,,,,1781199597.588321924,1.014126626,0.045851550,1.124806938,0.408667082
1781199597.588493,-0.059993489,-0.533609297,0.000000000,,,,,,,,
1781199597.589524,-0.059978177,-0.533474019,0.000000000,,,,,,,,
1781199597.589539,,,,-0.060007838,-0.533736039,0.000000000,,,,,
1781199597.589544,,,,,,,1781199597.589415312,1.014175419,0.045787605,1.125241816,0.408098322
1781199597.590496,-0.059963023,-0.533340137,0.000000000,,,,,,,,
1781199597.590513,,,,-0.059978177,-0.533474019,0.000000000,,,,,
1781199597.590515,,,,,,,1781199597.590440750,1.014222966,0.045725237,1.125665599,0.407543590
1781199597.591528,-0.059948203,-0.533209189,0.000000000,,,,,,,,
1781199597.591543,,,,-0.059963023,-0.533340137,0.000000000,,,,,
